Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_0793_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0794_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0795_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0796_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0797_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0798_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0799_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0800_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0801_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0802_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0803_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0804_,1.1,8.827e-07,0.000e+00,2.959e-08,9.123e-07
_0805_,1.1,3.332e-07,0.000e+00,1.949e-08,3.527e-07
_0806_,1.1,2.912e-07,0.000e+00,2.116e-08,3.124e-07
_0807_,1.1,3.845e-07,0.000e+00,2.031e-08,4.048e-07
_0808_,1.1,1.319e-07,0.000e+00,2.072e-08,1.527e-07
_0809_,1.1,6.402e-07,0.000e+00,4.414e-08,6.843e-07
_0810_,1.1,3.210e-08,0.000e+00,4.171e-09,3.627e-08
_0811_,1.1,2.400e-07,0.000e+00,3.696e-08,2.769e-07
_0812_,1.1,1.319e-07,0.000e+00,2.072e-08,1.527e-07
_0813_,1.1,2.400e-07,0.000e+00,3.696e-08,2.769e-07
_0814_,1.1,4.827e-07,0.000e+00,2.172e-08,5.044e-07
_0815_,1.1,5.994e-07,0.000e+00,3.027e-08,6.296e-07
_0816_,1.1,1.239e-06,0.000e+00,3.903e-08,1.278e-06
_0817_,1.1,4.551e-07,0.000e+00,3.260e-08,4.877e-07
_0818_,1.1,7.073e-08,0.000e+00,1.116e-08,8.190e-08
_0819_,1.1,3.246e-07,0.000e+00,1.966e-08,3.442e-07
_0820_,1.1,2.867e-07,0.000e+00,2.416e-08,3.108e-07
_0821_,1.1,7.145e-07,0.000e+00,2.742e-08,7.419e-07
_0822_,1.1,7.099e-08,0.000e+00,1.116e-08,8.215e-08
_0823_,1.1,6.733e-07,0.000e+00,3.369e-08,7.070e-07
_0824_,1.1,5.781e-09,0.000e+00,1.014e-08,1.592e-08
_0825_,1.1,2.642e-07,0.000e+00,3.382e-08,2.980e-07
_0826_,1.1,6.186e-08,0.000e+00,1.063e-08,7.249e-08
_0827_,1.1,4.255e-07,0.000e+00,2.240e-08,4.479e-07
_0828_,1.1,8.239e-09,0.000e+00,8.254e-09,1.649e-08
_0829_,1.1,2.932e-07,0.000e+00,2.268e-08,3.159e-07
_0830_,1.1,5.253e-08,0.000e+00,1.059e-08,6.312e-08
_0831_,1.1,5.711e-07,0.000e+00,3.955e-08,6.106e-07
_0832_,1.1,9.469e-07,0.000e+00,4.846e-08,9.954e-07
_0833_,1.1,4.824e-08,0.000e+00,2.361e-08,7.185e-08
_0834_,1.1,4.824e-08,0.000e+00,2.361e-08,7.185e-08
_0835_,1.1,4.824e-08,0.000e+00,2.361e-08,7.185e-08
_0836_,1.1,4.824e-08,0.000e+00,2.361e-08,7.185e-08
_0837_,1.1,4.824e-08,0.000e+00,2.361e-08,7.185e-08
_0838_,1.1,4.555e-08,0.000e+00,2.361e-08,6.915e-08
_0839_,1.1,2.547e-07,0.000e+00,2.345e-08,2.782e-07
_0840_,1.1,2.547e-07,0.000e+00,2.345e-08,2.782e-07
_0841_,1.1,2.547e-07,0.000e+00,2.345e-08,2.782e-07
_0842_,1.1,2.547e-07,0.000e+00,2.345e-08,2.781e-07
_0843_,1.1,2.547e-07,0.000e+00,2.345e-08,2.781e-07
_0844_,1.1,2.547e-07,0.000e+00,2.345e-08,2.781e-07
_0845_,1.1,3.557e-07,0.000e+00,2.336e-08,3.790e-07
_0846_,1.1,4.824e-08,0.000e+00,2.361e-08,7.184e-08
_0847_,1.1,4.824e-08,0.000e+00,2.361e-08,7.184e-08
_0848_,1.1,2.547e-07,0.000e+00,2.345e-08,2.781e-07
_0849_,1.1,3.434e-08,0.000e+00,2.150e-08,5.585e-08
_0850_,1.1,3.676e-07,0.000e+00,1.977e-08,3.873e-07
_0851_,1.1,1.972e-07,0.000e+00,2.353e-08,2.207e-07
_0852_,1.1,9.335e-08,0.000e+00,1.435e-08,1.077e-07
_0853_,1.1,6.146e-07,0.000e+00,3.631e-08,6.509e-07
_0854_,1.1,3.211e-07,0.000e+00,3.759e-08,3.587e-07
_0855_,1.1,4.619e-07,0.000e+00,5.995e-08,5.219e-07
_0856_,1.1,1.073e-07,0.000e+00,2.902e-08,1.363e-07
_0857_,1.1,4.811e-07,0.000e+00,2.269e-08,5.038e-07
_0858_,1.1,1.931e-08,0.000e+00,4.939e-09,2.425e-08
_0859_,1.1,1.900e-07,0.000e+00,6.272e-09,1.963e-07
_0860_,1.1,1.169e-08,0.000e+00,1.024e-08,2.193e-08
_0861_,1.1,2.670e-07,0.000e+00,1.739e-08,2.844e-07
_0862_,1.1,4.028e-07,0.000e+00,8.419e-08,4.870e-07
_0863_,1.1,1.241e-07,0.000e+00,1.249e-08,1.366e-07
_0864_,1.1,8.353e-07,0.000e+00,4.404e-08,8.793e-07
_0865_,1.1,1.398e-06,0.000e+00,9.290e-08,1.491e-06
_0866_,1.1,5.258e-08,0.000e+00,8.467e-08,1.372e-07
_0867_,1.1,3.404e-07,0.000e+00,2.299e-08,3.634e-07
_0868_,1.1,4.932e-09,0.000e+00,8.428e-08,8.921e-08
_0869_,1.1,1.423e-09,0.000e+00,9.220e-08,9.362e-08
_0870_,1.1,4.094e-10,0.000e+00,9.204e-08,9.245e-08
_0871_,1.1,1.698e-09,0.000e+00,2.296e-08,2.466e-08
_0872_,1.1,8.062e-14,0.000e+00,8.139e-08,8.139e-08
_0873_,1.1,5.128e-20,0.000e+00,8.107e-08,8.107e-08
_0874_,1.1,1.710e-26,0.000e+00,8.107e-08,8.107e-08
_0875_,1.1,5.712e-30,0.000e+00,8.140e-08,8.140e-08
_0876_,1.1,9.314e-34,0.000e+00,6.986e-09,6.986e-09
_0877_,1.1,6.031e-09,0.000e+00,6.195e-08,6.798e-08
_0878_,1.1,1.750e-15,0.000e+00,2.025e-08,2.025e-08
_0879_,1.1,8.821e-21,0.000e+00,2.032e-08,2.032e-08
_0880_,1.1,4.865e-27,0.000e+00,2.025e-08,2.025e-08
_0881_,1.1,8.450e-31,0.000e+00,3.493e-09,3.493e-09
_0882_,1.1,6.004e-09,0.000e+00,6.195e-08,6.796e-08
_0883_,1.1,8.715e-07,0.000e+00,3.060e-08,9.021e-07
_0884_,1.1,2.517e-09,0.000e+00,1.011e-08,1.263e-08
_0885_,1.1,1.090e-08,0.000e+00,2.075e-08,3.165e-08
_0886_,1.1,7.403e-07,0.000e+00,5.185e-08,7.922e-07
_0887_,1.1,1.001e-06,0.000e+00,3.081e-08,1.032e-06
_0888_,1.1,4.081e-08,0.000e+00,2.328e-08,6.409e-08
_0889_,1.1,1.093e-06,0.000e+00,3.109e-08,1.124e-06
_0890_,1.1,9.309e-09,0.000e+00,2.640e-08,3.571e-08
_0891_,1.1,5.368e-24,0.000e+00,3.319e-09,3.319e-09
_0892_,1.1,6.001e-09,0.000e+00,6.195e-08,6.795e-08
_0893_,1.1,9.322e-09,0.000e+00,2.640e-08,3.572e-08
_0894_,1.1,1.415e-17,0.000e+00,2.033e-08,2.033e-08
_0895_,1.1,9.340e-09,0.000e+00,2.640e-08,3.574e-08
_0896_,1.1,9.361e-09,0.000e+00,2.640e-08,3.576e-08
_0897_,1.1,1.571e-11,0.000e+00,8.822e-09,8.838e-09
_0898_,1.1,6.054e-09,0.000e+00,6.195e-08,6.801e-08
_0899_,1.1,9.617e-08,0.000e+00,1.223e-08,1.084e-07
_0900_,1.1,5.660e-07,0.000e+00,4.453e-08,6.105e-07
_0901_,1.1,8.589e-07,0.000e+00,3.054e-08,8.894e-07
_0902_,1.1,7.218e-07,0.000e+00,2.902e-08,7.509e-07
_0903_,1.1,1.253e-06,0.000e+00,5.046e-08,1.303e-06
_0904_,1.1,2.971e-07,0.000e+00,2.162e-08,3.187e-07
_0905_,1.1,9.391e-07,0.000e+00,1.813e-08,9.572e-07
_0906_,1.1,5.397e-07,0.000e+00,1.810e-08,5.578e-07
_0907_,1.1,2.683e-07,0.000e+00,1.739e-08,2.857e-07
_0908_,1.1,5.203e-07,0.000e+00,2.683e-08,5.472e-07
_0909_,1.1,1.471e-07,0.000e+00,2.175e-08,1.689e-07
_0910_,1.1,9.303e-08,0.000e+00,1.435e-08,1.074e-07
_0911_,1.1,9.350e-08,0.000e+00,1.435e-08,1.079e-07
_0912_,1.1,1.691e-06,0.000e+00,1.368e-07,1.827e-06
_0913_,1.1,1.090e-08,0.000e+00,1.015e-08,2.105e-08
_0914_,1.1,1.071e-07,0.000e+00,4.952e-09,1.121e-07
_0915_,1.1,4.661e-08,0.000e+00,3.545e-08,8.206e-08
_0916_,1.1,1.641e-07,0.000e+00,1.435e-08,1.784e-07
_0917_,1.1,4.839e-07,0.000e+00,4.306e-08,5.269e-07
_0918_,1.1,3.869e-07,0.000e+00,2.292e-08,4.098e-07
_0919_,1.1,3.863e-07,0.000e+00,2.292e-08,4.092e-07
_0920_,1.1,3.855e-07,0.000e+00,2.292e-08,4.084e-07
_0921_,1.1,2.173e-07,0.000e+00,2.130e-08,2.386e-07
_0922_,1.1,2.758e-07,0.000e+00,2.120e-08,2.970e-07
_0923_,1.1,1.229e-07,0.000e+00,2.111e-08,1.441e-07
_0924_,1.1,5.440e-07,0.000e+00,2.683e-08,5.709e-07
_0925_,1.1,3.723e-08,0.000e+00,2.107e-08,5.830e-08
_0926_,1.1,4.149e-07,0.000e+00,2.533e-08,4.402e-07
_0927_,1.1,4.714e-07,0.000e+00,4.117e-08,5.126e-07
_0928_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0929_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0930_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0931_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0932_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0933_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0934_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0935_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0936_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0937_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0938_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0939_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0940_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0941_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0942_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0943_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0944_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0945_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0946_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0947_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0948_,1.1,2.180e-08,0.000e+00,1.284e-08,3.464e-08
_0949_,1.1,4.376e-09,0.000e+00,1.859e-08,2.296e-08
_0950_,1.1,1.035e-07,0.000e+00,2.016e-08,1.237e-07
_0951_,1.1,9.815e-08,0.000e+00,5.757e-08,1.557e-07
_0952_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0953_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0954_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0955_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0956_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0957_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0958_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0959_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0960_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0961_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0962_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0963_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0964_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0965_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0966_,1.1,8.382e-07,0.000e+00,2.928e-08,8.675e-07
_0967_,1.1,3.250e-07,0.000e+00,1.946e-08,3.444e-07
_0968_,1.1,2.819e-07,0.000e+00,2.118e-08,3.030e-07
_0969_,1.1,3.674e-07,0.000e+00,2.032e-08,3.877e-07
_0970_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0971_,1.1,5.867e-07,0.000e+00,4.425e-08,6.309e-07
_0972_,1.1,1.564e-08,0.000e+00,3.932e-09,1.957e-08
_0973_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0974_,1.1,6.633e-08,0.000e+00,2.068e-08,8.701e-08
_0975_,1.1,1.216e-07,0.000e+00,3.716e-08,1.588e-07
_0976_,1.1,4.716e-07,0.000e+00,2.159e-08,4.932e-07
_0977_,1.1,5.665e-07,0.000e+00,3.000e-08,5.965e-07
_0978_,1.1,4.775e-07,0.000e+00,2.745e-08,5.050e-07
_0979_,1.1,9.350e-08,0.000e+00,1.435e-08,1.079e-07
_0980_,1.1,4.371e-07,0.000e+00,2.657e-08,4.636e-07
_0981_,1.1,9.404e-08,0.000e+00,1.435e-08,1.084e-07
_0982_,1.1,3.471e-07,0.000e+00,2.101e-08,3.681e-07
_0983_,1.1,3.022e-07,0.000e+00,3.123e-08,3.335e-07
_0984_,1.1,3.519e-07,0.000e+00,2.534e-08,3.773e-07
_0985_,1.1,9.225e-07,0.000e+00,2.554e-08,9.480e-07
_0986_,1.1,4.796e-07,0.000e+00,2.507e-08,5.047e-07
_0987_,1.1,3.995e-07,0.000e+00,2.533e-08,4.248e-07
_0988_,1.1,7.052e-08,0.000e+00,1.116e-08,8.169e-08
_0989_,1.1,3.336e-07,0.000e+00,2.318e-08,3.568e-07
_0990_,1.1,2.507e-09,0.000e+00,2.234e-08,2.484e-08
_0991_,1.1,1.095e-06,0.000e+00,3.019e-08,1.125e-06
_0992_,1.1,9.431e-09,0.000e+00,2.098e-08,3.041e-08
_0993_,1.1,2.121e-07,0.000e+00,1.996e-08,2.321e-07
_0994_,1.1,1.367e-10,0.000e+00,2.697e-08,2.711e-08
_0995_,1.1,2.292e-06,0.000e+00,2.628e-08,2.319e-06
_0996_,1.1,1.174e-06,0.000e+00,2.702e-08,1.201e-06
_0997_,1.1,9.891e-09,0.000e+00,2.060e-08,3.049e-08
_0998_,1.1,9.891e-09,0.000e+00,2.060e-08,3.049e-08
_0999_,1.1,9.891e-09,0.000e+00,2.060e-08,3.049e-08
_1000_,1.1,9.891e-09,0.000e+00,2.060e-08,3.049e-08
_1001_,1.1,9.891e-09,0.000e+00,2.060e-08,3.049e-08
_1002_,1.1,9.326e-09,0.000e+00,2.059e-08,2.992e-08
_1003_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1004_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1005_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1006_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1007_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1008_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1009_,1.1,1.809e-07,0.000e+00,2.554e-08,2.064e-07
_1010_,1.1,9.890e-09,0.000e+00,2.060e-08,3.049e-08
_1011_,1.1,9.890e-09,0.000e+00,2.060e-08,3.049e-08
_1012_,1.1,1.263e-07,0.000e+00,2.387e-08,1.502e-07
_1013_,1.1,5.791e-07,0.000e+00,2.794e-08,6.071e-07
_1014_,1.1,3.222e-07,0.000e+00,3.229e-08,3.545e-07
_1015_,1.1,5.636e-07,0.000e+00,2.769e-08,5.913e-07
_1016_,1.1,4.212e-07,0.000e+00,1.993e-08,4.411e-07
_1017_,1.1,4.832e-08,0.000e+00,1.004e-08,5.836e-08
_1018_,1.1,9.262e-08,0.000e+00,1.082e-08,1.034e-07
_1019_,1.1,5.412e-07,0.000e+00,3.811e-08,5.794e-07
_1020_,1.1,1.970e-08,0.000e+00,5.071e-09,2.477e-08
_1021_,1.1,2.156e-07,0.000e+00,3.552e-08,2.511e-07
_1022_,1.1,2.636e-07,0.000e+00,1.739e-08,2.810e-07
_1023_,1.1,1.791e-09,0.000e+00,8.405e-08,8.584e-08
_1024_,1.1,1.019e-08,0.000e+00,2.640e-08,3.659e-08
_1025_,1.1,1.493e-12,0.000e+00,8.140e-08,8.140e-08
_1026_,1.1,1.032e-15,0.000e+00,8.140e-08,8.140e-08
_1027_,1.1,6.522e-19,0.000e+00,8.140e-08,8.140e-08
_1028_,1.1,3.908e-22,0.000e+00,8.140e-08,8.140e-08
_1029_,1.1,2.261e-25,0.000e+00,8.140e-08,8.140e-08
_1030_,1.1,1.318e-28,0.000e+00,8.140e-08,8.140e-08
_1031_,1.1,6.415e-30,0.000e+00,1.010e-08,1.010e-08
_1032_,1.1,4.180e-08,0.000e+00,8.551e-09,5.035e-08
_1033_,1.1,1.723e-09,0.000e+00,2.040e-08,2.213e-08
_1034_,1.1,9.135e-11,0.000e+00,3.532e-09,3.623e-09
_1035_,1.1,1.442e-36,0.000e+00,4.414e-08,4.414e-08
_1036_,1.1,5.683e-07,0.000e+00,4.453e-08,6.129e-07
_1037_,1.1,3.419e-34,0.000e+00,5.917e-08,5.917e-08
_1038_,1.1,5.963e-36,0.000e+00,4.905e-09,4.905e-09
_1039_,1.1,6.741e-07,0.000e+00,5.214e-08,7.262e-07
_1040_,1.1,9.360e-09,0.000e+00,2.640e-08,3.576e-08
_1041_,1.1,9.361e-09,0.000e+00,2.640e-08,3.576e-08
_1042_,1.1,9.362e-09,0.000e+00,2.640e-08,3.576e-08
_1043_,1.1,9.365e-09,0.000e+00,2.640e-08,3.577e-08
_1044_,1.1,1.808e-32,0.000e+00,8.139e-08,8.139e-08
_1045_,1.1,3.013e-35,0.000e+00,4.502e-09,4.502e-09
_1046_,1.1,6.851e-07,0.000e+00,5.200e-08,7.371e-07
_1047_,1.1,1.147e-34,0.000e+00,5.111e-09,5.111e-09
_1048_,1.1,7.261e-07,0.000e+00,5.186e-08,7.779e-07
_1049_,1.1,5.229e-07,0.000e+00,3.940e-08,5.623e-07
_1050_,1.1,1.506e-33,0.000e+00,3.572e-09,3.572e-09
_1051_,1.1,8.275e-07,0.000e+00,5.122e-08,8.788e-07
_1052_,1.1,7.150e-07,0.000e+00,4.421e-08,7.592e-07
_1053_,1.1,1.016e-32,0.000e+00,3.493e-09,3.493e-09
_1054_,1.1,6.177e-07,0.000e+00,5.214e-08,6.698e-07
_1055_,1.1,9.342e-09,0.000e+00,2.640e-08,3.574e-08
_1056_,1.1,9.359e-09,0.000e+00,2.640e-08,3.576e-08
_1057_,1.1,7.196e-08,0.000e+00,1.116e-08,8.313e-08
_1058_,1.1,1.371e-07,0.000e+00,2.340e-08,1.605e-07
_1059_,1.1,1.067e-06,0.000e+00,5.063e-08,1.118e-06
_1060_,1.1,2.792e-07,0.000e+00,2.162e-08,3.008e-07
_1061_,1.1,1.185e-06,0.000e+00,2.702e-08,1.212e-06
_1062_,1.1,4.822e-07,0.000e+00,2.269e-08,5.049e-07
_1063_,1.1,7.736e-07,0.000e+00,2.946e-08,8.030e-07
_1064_,1.1,1.702e-06,0.000e+00,1.368e-07,1.839e-06
_1065_,1.1,9.229e-07,0.000e+00,4.193e-08,9.648e-07
_1066_,1.1,9.028e-07,0.000e+00,2.945e-08,9.322e-07
_1067_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1068_,1.1,5.822e-06,0.000e+00,3.649e-08,5.859e-06
_1069_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1070_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1071_,1.1,5.937e-06,0.000e+00,3.649e-08,5.973e-06
_1072_,1.1,5.937e-06,0.000e+00,3.649e-08,5.973e-06
_1073_,1.1,5.934e-06,0.000e+00,3.649e-08,5.971e-06
_1074_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1075_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1076_,1.1,5.822e-06,0.000e+00,3.649e-08,5.859e-06
_1077_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1078_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1079_,1.1,5.937e-06,0.000e+00,3.649e-08,5.973e-06
_1080_,1.1,5.937e-06,0.000e+00,3.649e-08,5.973e-06
_1081_,1.1,5.934e-06,0.000e+00,3.649e-08,5.971e-06
_1082_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1083_,1.1,5.913e-06,0.000e+00,3.649e-08,5.949e-06
_1084_,1.1,5.913e-06,0.000e+00,3.649e-08,5.949e-06
_1085_,1.1,5.913e-06,0.000e+00,3.649e-08,5.949e-06
_1086_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1087_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1088_,1.1,5.799e-06,0.000e+00,3.649e-08,5.836e-06
_1089_,1.1,5.844e-06,0.000e+00,3.649e-08,5.881e-06
u_basic_logic.u_control_unit.addr_a_$_DFFE_PP0P__Q,1.1,1.194e-06,0.000e+00,8.178e-08,1.276e-06
u_basic_logic.u_control_unit.addr_a_$_DFFE_PP0P__Q_1,1.1,1.197e-06,0.000e+00,8.070e-08,1.278e-06
u_basic_logic.u_control_unit.addr_b_$_DFFE_PP0P__Q,1.1,1.194e-06,0.000e+00,8.178e-08,1.276e-06
u_basic_logic.u_control_unit.addr_b_$_DFFE_PP0P__Q_1,1.1,1.197e-06,0.000e+00,8.070e-08,1.278e-06
u_basic_logic.u_control_unit.computation_done_$_DFF_PP0__Q,1.1,6.540e-06,0.000e+00,8.353e-08,6.623e-06
u_basic_logic.u_control_unit.drain_counter_$_DFFE_PP0P__Q,1.1,1.020e-06,0.000e+00,8.254e-08,1.103e-06
u_basic_logic.u_control_unit.drain_counter_$_DFFE_PP0P__Q_1,1.1,9.852e-07,0.000e+00,8.251e-08,1.068e-06
u_basic_logic.u_control_unit.state_$_DFFE_PP0P__Q,1.1,1.208e-06,0.000e+00,7.949e-08,1.288e-06
u_basic_logic.u_control_unit.state_$_DFFE_PP0P__Q_1,1.1,1.337e-06,0.000e+00,7.673e-08,1.414e-06
